comments,samsung,apple,token,samsung/manually,apple/manually
"ميان رده فوقالعاده  دوستان برادر بنده حدود دو هفته هستش که این گوشی رو گرفته ، در کل سری گوشی های A سامسونگ ، گوشی های قابل اعتماد تری نسبت به سری S هستند و همیشه هم همینطور بوده و خیلی از مواقع گوشی های اس دارای مشکلاتی بودن و خریدشون با ریسک هستش اما خب در حالت کلی گوشی های اس اکثرا پرچمدار یا قاتل پرچمدار ان و گوشی ها آ میان رده ! ولی با این وجود بعضا گوشی ها آ بهتر هستن ، در تجربه ی دو هفته ای بنده از این گوشی بازی ای مثل کالاف رو واقعا خوب و روان اجرا کرد ، فری فایر هم همینطور ، باتری خیلی خوبی داره که دوام خوبی داره و شارژر 25 واتی که اونو داخل یک ساعت و ربع فول میکنه البته به گفته گوشی حدودا یک ساعت ربع یا نیم زمان میبره تا از صفر برسه به صد اما در حالت کلی به احساس خودم یکساعت هم نمیشه ، من روزانه یک تا دو ساعت متوالی کالاف بازی میکنم اصلا داغی نداره و دماش نسبتا خوبه ، حالا شاید برای گیمر های عزیزی که بیشتر بازی میکنن داغ بشه اما در استفاده کلی مشکلی نداره ، وسایل جانبیش به راحتی داخل بازار پیدا میشه از جمله گلس ، کاور و هنزفری      10",Agree,Neutral,679,Agree,Neutral
ارزش خرید کم  سلام و عرض ادب خدمت به همه مردم عزیز و گرامی و همچنین تیم زومیت و همچنین سایت خوبی را ساختند دست مریزاد دوستتون دارم  نگاه کنید دوستان میخواهم قشنگ توضیح بدم اگر شما قصد خرید گوشی 4g داشته باشید ما با همین قیمت حالا سیصد چهار صد هزار تومان اختلاف برید گلکسی اس بیست اف ای را بخرید که دقت کنید پردازنده این گوشی اگزینوس Exynos 990 هست که پردازنده فوق العادة قوی و پرچمداری هست که توی گوشی اس بیست اولترا که پرچمدار تمام قدر سامسونگ در سال پیش بود نیز به کار رفته پردازنده گرافیکی هم که همان هست که در اس 20 اولترا به کار رفته پس دقت کنید از نظر این دو سخت افزار بسیار مهم قشنگ دو سه برابر شایدم بیشتر من کلاک پالس و فرکانس پردازنده را ندیدم ولی شک نداشته باشید وقتی در پرچمدار سال پیش سامسونگ به کار رفته یعنی شاید سه برابر یا بیشتر از اسنپدراگون 720g سامسونگ گلکسی a72 قویتر باشه پردازنده گرافیکی هم همانطور رم 8 هم داره دو گزینه برا حافظه هم داره ضد آب در عمق یک متری در برابر نفوذ گرد و غبار و خاک و آب به مدت سی دقیقه هم هست مثل a72 و فقط تو بحث دوربین فکر نکنید چون مگاپیکسل a72 بیشتر است بهتر میگیرد چون پردازنده ها در کنتراست و عمق و رنگ تصویر اثر بسزایی داره پس گلکسی اس بیست اف ای 4G چیزی از a72 کم نداره که فکر کنید خیلی بهتره بلکه بر عکس پردازنده خیلی مهم هست خب فقط أندرويد a72 11 و گلکسی اس بیست اف ای 10 هست که با بروز رسانی به 12 هم شاید برسه پس نگران نباشید حالا کدام ارزش خرید بیشتری دارد معلوم گلکسی اس بیست اف ای  6,Agree,Neutral,957,Agree,Neutral
نخر؛ چون     زود داغ میکنه با اینکه رم 8 داره اصلا به درد گیمر ها نمیخوره چون تو بازی همش لگ دار میشد پابجی رو خوب بالا نمیاره و وسط بازی انقد داغ میکنه که از دستم یه کیلو عرق بیرون ریخت  اتصال اینترنتش اصلا خوب نیس چون بازی هایی که اینترنت زیاد میبره رو باگ دار میشد فقط دوربین و طراحی و رابط کاربری فوق العاده ای داره همین اصلا ارزش اینقدر پول را نداره  من خودم داشتم فروختم به جاش می 10 تی خریدم می 10 تی خیلیییییییی بهتر و به صرفه تر بود  1,Neutral,Disagree,313,Neutral,Neutral
طراحی و دوربین  بین میان رده های سامسونگ واقعا عالیه کیفیت عالی صفحه نمایش و دوربین و علی الخصوص لرزشگیرش که متمایزش کرده با بقیه میانرده های سامسونگ فقط اگه میخرید 256 اش رو بخرید و اینکه امیدوارم قیمتش هم افت کنه تا ارزش خریدش بره بالا  10,Agree,Neutral,167,Agree,Neutral
میان رده ولی با قدرت  شیائومی پوکو ایکس تری پرو داشتم اصلا راضی نبودم وسط بازی یا برنامه ها میومد بیرون هر چقدر اینترنت تنظیم میکردم وصل نمیشد   از وقتی سامسونگ a22 5g گرفتم دستم اونموقع دیدم این گوشی‌های آشغال چینی یه تومن هم ارزش نداره  فقط یه سوال داشتم شارژر این گوشی ۱۵ وات هست میشه از ۲۵ وات استفاده کرد  10,Agree,Disagree,242,Agree,Neutral
خرید این گوشی رو پیشنهاد میدهم   سلام من گوشی رو دو ماه خریدم و استفاده میکنم نتش مثل بقیه گوشی های 4g معمولیه  از عملکرد و سخت افزارش راضی ام دوربین عکاسی و سلفی خوبی داره ولی تو فیلم برداری واقعا فوکوس گوشی مشکل داره و صفحه هی تار میشه گوشی a22 5g گوشی واقعا خوش دست و خوبیه و ارزش خرید بالایی هم داره  9,Agree,Neutral,224,Agree,Neutral
a22  روندی صفحه عالیه برای گیم با گرافیگ بالا ۱ درصد لگ نداره بهترین گرافیکارو میاره البته اگه رم ۶ و ۸ بخرید قیمت مناسب درکل من ۳ تا سامسونگ دارم a70 a22 a21 که بهترینشون که راضی بودم a22 و a70 هست درکل گوشی تازه بازار فوق العاده‌ای هست من تا اینجا خیلی راضی بودم   10,Agree,Neutral,185,Agree,Neutral
موبایلی برای کارای معمولی  گوشیه خوبی هس ولی صفحه نمایش کوچیک و باتری ۲۸۰۰ امپری به علاوه نبود زبان فارسی باعث شده که کار با این گوشی هم سخت بشه هم دلزدگی نصبت بهش پیدا کنه ادم مخصوصن اینکه اپلیکیشن های ایرانی توش نصب نمیشه که کارو سخت تر میکنه الان با این قیمت میتونین پرچمدار سامسونگ با هواوی یا حتی شیامی رو بخرید که خیلی امکانات بیشتری نصبت به این موبایل رو‌ داره   6,Agree,Disagree,269,Agree,Disagree
"عضو تکراری خانواده اپل  شاید خیلی ساده بتوان آیفون 12 را یک گوشی تکراری دانست و از آن صرف نظر کرد، به خصوص وقتی که iPhone 12 mini هم به عنوان یک گزینه جذاب برای بسیاری از افراد وجود دارد  با این حال، تکنولوژی 5جی روز به روز در حال توسعه بوده و MagSafe می‌تواند به یک ویژگی انقلابی تبدیل شود، این موارد به علاوه دوربین و صفحه‌نمایش ارتقاء یافته به معنای آن است که آیفون 12 با گذشت زمان همواره کاربردی‌تر خواهد شد  البته iPhone 12 از آیفون 11 سال گذشته گران‌تر بوده و در جعبه آن شارژر هم وجود ندارد، هرچند که این موضوع از نظر محیط زیستی مزایایی دارد، اما در هر صورت باید آن را در نظر داشته باشید، چرا که خرید شارژر جداگانه منجر به افزایش قیمت نهایی گوشی خواهد شد  نقاط قوت نمایشگر OLED با رنگ‌های جذاب با وجود 5جی، خیالتان از بابت آینده راحت خواهد بود MagSafe جذاب به نظر می‌رسد نقاط ضعف دوربین‌ها مشابه نسل گذشته هستند عمر باتری فقط خوب است افزایش قیمت نسبت به آیفون 11 آیفون 12 به درد چه کسانی می‌خورد؟ افرادی که نمایشگر بزرگتری می‌خواهند آیفون 12 مینی ارزانتر است، اما اگر به نمایشگر بزرگتری برای مشاهده محتوا نیاز دارید، توصیه می‌کنیم نسخه استاندارد آیفون 12 را مد نظر داشته باشید  افرادی که به دنبال چیزی جدید هستند طراحی آیفون 12، با این که یادآور مدل‌های قدیمی اپل است، اما به لطف وجود صفحه‌نمایش جدید و بدون حاشیه، احساسی کاملاً تازه دارد  افرادی که به تماشای فیلم علاقه دارند اگر از سرویس‌هایی همچون Netflix، Amazon Prime و     استفاده می‌کنید، تماشای فیلم روی نمایشگر OLED این گوشی برایتان بسیار لذت‌بخش خواهد بود    7",Neutral,Neutral,994,Neutral,Neutral
عالی  با اینکه قیمت بازار یکم بیشتر بود اما عجله داشتم و از بازار خریدم فقط میتونم در یک کلام بگم کیفیت رو میتونید احساس کنید با این گوشی فیس آی دی که داره واقعا عالی هست کیفیت عکس هم همچنین رابط کاربری فوق العاده کلاس کاری  و کلا بخواین یک گوشی پرچم دار بخرید حداقل پانزده باید هزینه بشه که می ارزه ده تومن بیشتر و کلاس و کیفیت اپل و گوشی روز رو داشته باشین امکان فروش مجدد و همچنین افزایش سرمایه نیز دارین مثلا اگه من یک ماه پیش گوشی پونزده تومنی گرفته بودم الان نمیتونستم بفروشم اگه هم میخواستم بفروشم ارزون تر شده بود اما همین ایفون دوازده رو که بیست و پنج خریدم الان بخوام بفروشم تازه سود هم کردم اپ ها هم که روان اجرا میشه شارژر یک طرفش یو اس بی تایپ سی هست که خودش به نوعی به روز هست حتما شارژر بگیرین براش اصل و نکته منفیش اینکه باید مراقب باشین توی فضای آزاد و پر رفت آمد دستتون نگیرین که امکان قاپیدن داره و این یک استرس ریزی داره متاسفانه اون موقع که میخواستیم بخریم آیفون سیزده نبود الان که اومده باید بررسی کنید که دوازده بخرید یا سیزده چون دوازده و سیزده دلاری یک قیمت اما قیمت سیزده تومنی بیشتره و یازده یه صد دلاری کم تره یک نکته کاربری برای دانلود و پخش آهنگ هم به راحتی و کمی تنظیمات با سافاری آهنگ دانلود کنید و با جت اودیو آهنگ پخش کنید و اینکه دو تا فیس آی دی هم میتونید تنظیم کنید براش   10,Neutral,Agree,857,Neutral,Agree
